stage,floors,aspect,azimuth,x,y,tower_plate,tower_long,tower_short,podium_floors,podium_plate,podium_aspect,podium_x,podium_y,podium_az,new_fail,new_ok,coverage_m2,bcr_pct,gfa_m2,far_pct,height_m,mean_total_h
C 저층부 확대,39,2.5,165.0,194289.2,546950.7,1020.0,50.5,20.2,10,800.0,4.0,194283.2,546956.7,52.0,122,36,1091.7,11.62,37580.0,400.0,119.05,4.126
A 방위·위치,55,2.0,30.0,194319.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,123,54,739.7,7.87,37580.0,400.0,166.25,4.044
A 방위·위치,55,2.0,60.0,194319.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,123,52,739.7,7.87,37580.0,400.0,166.25,3.99
A 방위·위치,55,2.0,90.0,194319.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,123,51,739.7,7.87,37580.0,400.0,166.25,3.95
B 층수·세장비,55,1.25,60.0,194307.2,546968.7,683.3,29.22,23.38,0,0.0,0.0,0.0,0.0,0.0,123,51,736.9,7.84,37580.0,400.0,166.25,4.03
B 층수·세장비,55,1.5,135.0,194307.2,546956.7,683.3,32.01,21.34,0,0.0,0.0,0.0,0.0,0.0,123,46,737.6,7.85,37580.0,400.0,166.25,4.066
C 저층부 확대,55,2.5,165.0,194271.2,546932.7,390.7,31.25,12.5,10,2000.0,4.0,194283.2,546968.7,52.0,123,25,2112.8,22.49,37580.0,400.0,166.25,4.094
B 층수·세장비,53,1.25,60.0,194307.2,546980.7,709.1,29.77,23.82,0,0.0,0.0,0.0,0.0,0.0,123,51,763.6,8.13,37580.0,400.0,160.35,4.008
B 층수·세장비,51,3.0,135.0,194307.2,546956.7,736.9,47.02,15.67,0,0.0,0.0,0.0,0.0,0.0,123,45,800.6,8.52,37580.0,400.0,154.45,4.028
C 저층부 확대,51,3.0,165.0,194289.2,546950.7,721.5,46.52,15.51,10,800.0,1.6,194307.2,546956.7,52.0,123,46,859.1,9.14,37580.0,400.0,154.45,4.112
B 층수·세장비,49,1.5,60.0,194307.2,546956.7,766.9,33.92,22.61,0,0.0,0.0,0.0,0.0,0.0,123,47,824.5,8.78,37580.0,400.0,148.55,4.045
B 층수·세장비,41,1.25,135.0,194307.2,546980.7,916.6,33.85,27.08,0,0.0,0.0,0.0,0.0,0.0,123,45,978.5,10.42,37580.0,400.0,124.95,4.033
C 저층부 확대,39,3.0,165.0,194289.2,546950.7,882.1,51.44,17.15,10,1200.0,3.0,194307.2,546944.7,52.0,123,45,1281.0,13.63,37580.0,400.0,119.05,4.133
A 방위·위치,55,2.0,120.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,124,29,739.7,7.87,37580.0,400.0,166.25,4.105
A 방위·위치,55,2.0,135.0,194307.2,546980.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,124,49,739.7,7.87,37580.0,400.0,166.25,4.008
B 층수·세장비,55,1.25,60.0,194307.2,546956.7,683.3,29.22,23.38,0,0.0,0.0,0.0,0.0,0.0,124,47,736.9,7.84,37580.0,400.0,166.25,4.057
B 층수·세장비,53,1.25,135.0,194307.2,546956.7,709.1,29.77,23.82,0,0.0,0.0,0.0,0.0,0.0,124,47,763.6,8.13,37580.0,400.0,160.35,4.068
B 층수·세장비,51,1.5,135.0,194307.2,546956.7,736.9,33.25,22.16,0,0.0,0.0,0.0,0.0,0.0,124,46,793.3,8.44,37580.0,400.0,154.45,4.065
C 저층부 확대,51,3.0,165.0,194271.2,546950.7,331.2,31.52,10.51,10,2400.0,1.6,194319.2,546968.7,52.0,124,23,2501.7,26.63,37580.0,400.0,154.45,4.089
C 저층부 확대,45,3.0,165.0,194271.2,546950.7,502.3,38.82,12.94,10,2000.0,4.0,194283.2,546968.7,52.0,124,26,2112.8,22.49,37580.0,400.0,136.75,4.104
C 저층부 확대,51,4.0,165.0,194271.2,546932.7,428.8,41.41,10.35,10,2000.0,3.0,194295.2,546980.7,52.0,125,17,2104.3,22.4,37580.0,400.0,154.45,4.06
C 저층부 확대,51,3.0,165.0,194289.2,546932.7,428.8,35.87,11.96,10,2000.0,2.2,194283.2,546956.7,52.0,125,22,2097.5,22.33,37580.0,400.0,154.45,4.15
C 저층부 확대,51,2.5,165.0,194289.2,546968.7,428.8,32.74,13.1,10,2000.0,1.6,194319.2,546968.7,52.0,125,35,2092.9,22.28,37580.0,400.0,154.45,4.075
C 저층부 확대,51,4.0,165.0,194289.2,546932.7,331.2,36.4,9.1,10,2400.0,2.2,194307.2,546944.7,52.0,125,41,2506.7,26.68,37580.0,400.0,154.45,4.185
B 층수·세장비,47,1.25,0.0,194295.2,546968.7,799.6,31.61,25.29,0,0.0,0.0,0.0,0.0,0.0,125,50,857.5,9.13,37580.0,400.0,142.65,4.095
C 저층부 확대,45,2.5,165.0,194271.2,546950.7,616.6,39.26,15.7,10,1600.0,4.0,194295.2,546968.7,52.0,125,33,1701.0,18.11,37580.0,400.0,136.75,4.092
C 저층부 확대,45,2.5,165.0,194289.2,546932.7,502.3,35.44,14.17,10,2000.0,1.6,194295.2,546956.7,52.0,125,39,2092.9,22.28,37580.0,400.0,136.75,4.16
B 층수·세장비,41,1.5,60.0,194307.2,546956.7,916.6,37.08,24.72,0,0.0,0.0,0.0,0.0,0.0,125,45,979.4,10.42,37580.0,400.0,124.95,4.059
C 저층부 확대,39,2.5,165.0,194289.2,546950.7,1020.0,50.5,20.2,10,800.0,1.6,194307.2,546956.7,52.0,125,44,1091.7,11.62,37580.0,400.0,119.05,4.114
A 방위·위치,55,2.0,45.0,194319.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,126,56,739.7,7.87,37580.0,400.0,166.25,3.988
A 방위·위치,55,2.0,90.0,194319.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,126,51,739.7,7.87,37580.0,400.0,166.25,3.976
A 방위·위치,55,2.0,105.0,194319.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,126,52,739.7,7.87,37580.0,400.0,166.25,3.957
B 층수·세장비,55,4.0,135.0,194307.2,546956.7,683.3,52.28,13.07,0,0.0,0.0,0.0,0.0,0.0,126,45,749.6,7.98,37580.0,400.0,166.25,3.995
C 저층부 확대,55,4.0,165.0,194271.2,546932.7,479.6,43.8,10.95,10,1600.0,1.6,194319.2,546980.7,52.0,126,12,1683.2,17.92,37580.0,400.0,166.25,4.062
C 저층부 확대,55,3.0,165.0,194271.2,546950.7,479.6,37.93,12.64,10,1600.0,3.0,194283.2,546968.7,52.0,126,33,1693.4,18.02,37580.0,400.0,166.25,4.112
B 층수·세장비,45,1.25,135.0,194307.2,546980.7,835.1,32.31,25.85,0,0.0,0.0,0.0,0.0,0.0,126,48,894.3,9.52,37580.0,400.0,136.75,4.025
B 층수·세장비,45,1.5,135.0,194307.2,546980.7,835.1,35.39,23.6,0,0.0,0.0,0.0,0.0,0.0,126,48,895.1,9.53,37580.0,400.0,136.75,4.021
C 저층부 확대,45,3.0,165.0,194289.2,546950.7,616.6,43.01,14.34,10,1600.0,1.6,194295.2,546968.7,52.0,126,46,1683.2,17.92,37580.0,400.0,136.75,4.105
C 저층부 확대,45,3.0,165.0,194289.2,546950.7,502.3,38.82,12.94,10,2000.0,4.0,194307.2,546956.7,52.0,126,38,2112.8,22.49,37580.0,400.0,136.75,4.101
C 저층부 확대,45,2.5,165.0,194271.2,546950.7,502.3,35.44,14.17,10,2000.0,2.2,194307.2,546980.7,52.0,126,27,2097.5,22.33,37580.0,400.0,136.75,4.07
B 층수·세장비,39,1.25,60.0,194295.2,546968.7,963.6,34.71,27.76,0,0.0,0.0,0.0,0.0,0.0,126,49,1027.1,10.93,37580.0,400.0,119.05,4.076
A 방위·위치,55,2.0,45.0,194319.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,127,53,739.7,7.87,37580.0,400.0,166.25,4.016
A 방위·위치,55,2.0,75.0,194319.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,127,51,739.7,7.87,37580.0,400.0,166.25,3.978
B 층수·세장비,55,4.0,60.0,194331.2,546968.7,683.3,52.28,13.07,0,0.0,0.0,0.0,0.0,0.0,127,38,749.6,7.98,37580.0,400.0,166.25,3.83
C 저층부 확대,55,2.5,165.0,194289.2,546950.7,657.3,40.54,16.22,10,800.0,4.0,194295.2,546956.7,52.0,127,47,871.7,9.28,37580.0,400.0,166.25,4.106
B 층수·세장비,51,1.5,60.0,194307.2,546956.7,736.9,33.25,22.16,0,0.0,0.0,0.0,0.0,0.0,127,47,793.3,8.44,37580.0,400.0,154.45,4.041
C 저층부 확대,51,3.0,165.0,194307.2,546950.7,331.2,31.52,10.51,10,2400.0,4.0,194295.2,546980.7,52.0,127,18,2523.5,26.86,37580.0,400.0,154.45,4.022
C 저층부 확대,45,4.0,165.0,194271.2,546932.7,388.0,39.4,9.85,10,2400.0,4.0,194295.2,546980.7,52.0,127,10,2523.5,26.86,37580.0,400.0,136.75,4.055
C 저층부 확대,39,3.0,165.0,194289.2,546950.7,468.3,37.48,12.49,10,2400.0,1.6,194295.2,546968.7,52.0,127,46,2501.7,26.63,37580.0,400.0,119.05,4.128
A 방위·위치,55,2.0,0.0,194283.2,546944.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,128,47,739.7,7.87,37580.0,400.0,166.25,4.185
A 방위·위치,55,2.0,30.0,194271.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,128,41,739.7,7.87,37580.0,400.0,166.25,4.169
A 방위·위치,55,2.0,75.0,194271.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,128,42,739.7,7.87,37580.0,400.0,166.25,4.108
C 저층부 확대,55,2.5,165.0,194289.2,546968.7,390.7,31.25,12.5,10,2000.0,3.0,194283.2,546968.7,52.0,128,29,2104.3,22.4,37580.0,400.0,166.25,4.093
C 저층부 확대,51,4.0,165.0,194271.2,546950.7,428.8,41.41,10.35,10,2000.0,1.6,194331.2,546968.7,52.0,128,22,2092.9,22.28,37580.0,400.0,154.45,4.081
C 저층부 확대,51,3.0,165.0,194289.2,546950.7,331.2,31.52,10.51,10,2400.0,2.2,194319.2,546968.7,52.0,128,29,2506.7,26.68,37580.0,400.0,154.45,4.086
B 층수·세장비,47,4.0,135.0,194307.2,546968.7,799.6,56.55,14.14,0,0.0,0.0,0.0,0.0,0.0,128,42,871.3,9.27,37580.0,400.0,142.65,3.968
C 저층부 확대,45,3.0,165.0,194289.2,546950.7,845.1,50.35,16.78,10,800.0,1.6,194295.2,546968.7,52.0,128,45,913.3,9.72,37580.0,400.0,136.75,4.099
B 층수·세장비,39,1.5,60.0,194295.2,546968.7,963.6,38.02,25.35,0,0.0,0.0,0.0,0.0,0.0,128,49,1028.0,10.94,37580.0,400.0,119.05,4.061
C 저층부 확대,39,4.0,165.0,194289.2,546950.7,744.1,54.56,13.64,10,1600.0,1.6,194319.2,546956.7,52.0,128,41,1683.2,17.92,37580.0,400.0,119.05,4.103
A 방위·위치,55,2.0,15.0,194307.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,129,56,739.7,7.87,37580.0,400.0,166.25,4.06
A 방위·위치,55,2.0,15.0,194307.2,546980.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,129,58,739.7,7.87,37580.0,400.0,166.25,4.04
C 저층부 확대,55,2.5,165.0,194289.2,546950.7,657.3,40.54,16.22,10,800.0,2.2,194307.2,546956.7,52.0,129,46,862.0,9.18,37580.0,400.0,166.25,4.109
C 저층부 확대,55,4.0,165.0,194271.2,546932.7,390.7,39.53,9.88,10,2000.0,3.0,194307.2,546980.7,52.0,129,10,2104.3,22.4,37580.0,400.0,166.25,4.048
B 층수·세장비,51,4.0,135.0,194307.2,546956.7,736.9,54.29,13.57,0,0.0,0.0,0.0,0.0,0.0,129,43,805.7,8.58,37580.0,400.0,154.45,3.996
C 저층부 확대,51,4.0,165.0,194289.2,546950.7,623.9,49.96,12.49,10,1200.0,3.0,194319.2,546944.7,52.0,129,43,1281.0,13.63,37580.0,400.0,154.45,4.113
C 저층부 확대,51,3.0,165.0,194289.2,546950.7,623.9,43.26,14.42,10,1200.0,3.0,194319.2,546944.7,52.0,129,43,1281.0,13.63,37580.0,400.0,154.45,4.119
C 저층부 확대,51,2.5,165.0,194289.2,546950.7,623.9,39.49,15.8,10,1200.0,1.6,194307.2,546956.7,52.0,129,46,1272.2,13.54,37580.0,400.0,154.45,4.114
C 저층부 확대,51,3.0,165.0,194289.2,546932.7,428.8,35.87,11.96,10,2000.0,4.0,194319.2,546944.7,52.0,129,34,2112.8,22.49,37580.0,400.0,154.45,4.145
A 방위·위치,55,2.0,0.0,194295.2,546944.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,130,47,739.7,7.87,37580.0,400.0,166.25,4.157
A 방위·위치,55,2.0,15.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,130,31,739.7,7.87,37580.0,400.0,166.25,4.19
A 방위·위치,55,2.0,120.0,194307.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,130,46,739.7,7.87,37580.0,400.0,166.25,4.027
C 저층부 확대,51,4.0,165.0,194271.2,546950.7,428.8,41.41,10.35,10,2000.0,3.0,194295.2,546968.7,52.0,130,38,2104.3,22.4,37580.0,400.0,154.45,4.098
C 저층부 확대,51,4.0,165.0,194289.2,546950.7,428.8,41.41,10.35,10,2000.0,3.0,194319.2,546956.7,52.0,130,31,2104.3,22.4,37580.0,400.0,154.45,4.098
C 저층부 확대,51,2.5,165.0,194289.2,546968.7,428.8,32.74,13.1,10,2000.0,3.0,194283.2,546968.7,52.0,130,29,2104.3,22.4,37580.0,400.0,154.45,4.094
C 저층부 확대,51,2.5,165.0,194289.2,546932.7,331.2,28.78,11.51,10,2400.0,2.2,194283.2,546956.7,52.0,130,22,2506.7,26.68,37580.0,400.0,154.45,4.157
C 저층부 확대,39,2.5,165.0,194271.2,546950.7,606.2,38.93,15.57,10,2000.0,2.2,194307.2,546980.7,52.0,130,25,2097.5,22.33,37580.0,400.0,119.05,4.077
C 저층부 확대,55,3.0,165.0,194289.2,546950.7,568.4,41.3,13.77,10,1200.0,4.0,194319.2,546944.7,52.0,131,40,1287.6,13.71,37580.0,400.0,166.25,4.113
C 저층부 확대,55,2.5,165.0,194271.2,546932.7,568.4,37.7,15.08,10,1200.0,3.0,194307.2,546980.7,52.0,131,18,1281.0,13.63,37580.0,400.0,166.25,4.056
C 저층부 확대,55,2.5,165.0,194289.2,546950.7,568.4,37.7,15.08,10,1200.0,3.0,194319.2,546944.7,52.0,131,43,1281.0,13.63,37580.0,400.0,166.25,4.122
B 층수·세장비,51,2.5,60.0,194319.2,546992.7,736.9,42.92,17.17,0,0.0,0.0,0.0,0.0,0.0,131,48,798.0,8.49,37580.0,400.0,154.45,3.903
C 저층부 확대,45,3.0,165.0,194289.2,546950.7,730.9,46.82,15.61,10,1200.0,3.0,194331.2,546956.7,52.0,131,32,1281.0,13.63,37580.0,400.0,136.75,4.081
B 층수·세장비,39,1.5,60.0,194307.2,546980.7,963.6,38.02,25.35,0,0.0,0.0,0.0,0.0,0.0,131,45,1028.0,10.94,37580.0,400.0,119.05,4.01
A 방위·위치,55,2.0,60.0,194271.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,132,42,739.7,7.87,37580.0,400.0,166.25,4.115
A 방위·위치,55,2.0,105.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,132,25,739.7,7.87,37580.0,400.0,166.25,4.095
B 층수·세장비,55,1.5,60.0,194307.2,546980.7,683.3,32.01,21.34,0,0.0,0.0,0.0,0.0,0.0,132,48,737.6,7.85,37580.0,400.0,166.25,3.986
C 저층부 확대,55,4.0,165.0,194289.2,546950.7,568.4,47.68,11.92,10,1200.0,4.0,194319.2,546944.7,52.0,132,40,1287.6,13.71,37580.0,400.0,166.25,4.107
C 저층부 확대,55,2.5,165.0,194271.2,546950.7,479.6,34.62,13.85,10,1600.0,4.0,194295.2,546968.7,52.0,132,36,1701.0,18.11,37580.0,400.0,166.25,4.086
B 층수·세장비,51,1.5,60.0,194307.2,546980.7,736.9,33.25,22.16,0,0.0,0.0,0.0,0.0,0.0,132,48,793.3,8.44,37580.0,400.0,154.45,3.99
C 저층부 확대,51,2.5,165.0,194271.2,546950.7,623.9,39.49,15.8,10,1200.0,1.6,194319.2,546968.7,52.0,132,30,1272.2,13.54,37580.0,400.0,154.45,4.085
C 저층부 확대,45,4.0,165.0,194289.2,546950.7,616.6,49.66,12.42,10,1600.0,4.0,194307.2,546956.7,52.0,132,44,1701.0,18.11,37580.0,400.0,136.75,4.091
C 저층부 확대,45,2.5,165.0,194289.2,546932.7,502.3,35.44,14.17,10,2000.0,3.0,194307.2,546944.7,52.0,132,39,2104.3,22.4,37580.0,400.0,136.75,4.172
C 저층부 확대,39,3.0,165.0,194289.2,546950.7,330.3,31.48,10.49,10,2800.0,2.2,194307.2,546980.7,52.0,132,33,2915.2,31.03,37580.0,400.0,119.05,4.088
A 방위·위치,55,2.0,30.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,133,27,739.7,7.87,37580.0,400.0,166.25,4.167
A 방위·위치,55,2.0,45.0,194271.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,133,42,739.7,7.87,37580.0,400.0,166.25,4.136
A 방위·위치,55,2.0,120.0,194295.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,133,47,739.7,7.87,37580.0,400.0,166.25,4.045
C 저층부 확대,55,4.0,165.0,194271.2,546950.7,390.7,39.53,9.88,10,2000.0,3.0,194319.2,546968.7,52.0,133,22,2104.3,22.4,37580.0,400.0,166.25,4.071
C 저층부 확대,51,2.5,165.0,194271.2,546950.7,331.2,28.78,11.51,10,2400.0,3.0,194283.2,546968.7,52.0,133,26,2514.1,26.76,37580.0,400.0,154.45,4.117
B 층수·세장비,47,2.0,60.0,194319.2,546968.7,799.6,39.99,19.99,0,0.0,0.0,0.0,0.0,0.0,133,52,860.6,9.16,37580.0,400.0,142.65,3.971
C 저층부 확대,45,2.5,165.0,194271.2,546950.7,616.6,39.26,15.7,10,1600.0,2.2,194319.2,546980.7,52.0,133,21,1687.3,17.96,37580.0,400.0,136.75,4.049
B 층수·세장비,41,2.0,60.0,194319.2,546992.7,916.6,42.82,21.41,0,0.0,0.0,0.0,0.0,0.0,133,48,981.8,10.45,37580.0,400.0,124.95,3.945
A 방위·위치,55,2.0,120.0,194307.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,134,47,739.7,7.87,37580.0,400.0,166.25,3.995
C 저층부 확대,51,2.5,165.0,194271.2,546950.7,526.3,36.27,14.51,10,1600.0,2.2,194307.2,546968.7,52.0,134,35,1687.3,17.96,37580.0,400.0,154.45,4.089
B 층수·세장비,49,2.5,60.0,194319.2,546956.7,766.9,43.79,17.52,0,0.0,0.0,0.0,0.0,0.0,134,52,829.2,8.83,37580.0,400.0,148.55,3.963
C 저층부 확대,45,4.0,165.0,194289.2,546950.7,616.6,49.66,12.42,10,1600.0,2.2,194295.2,546968.7,52.0,134,46,1687.3,17.96,37580.0,400.0,136.75,4.089
C 저층부 확대,39,2.5,165.0,194289.2,546950.7,882.1,46.96,18.78,10,1200.0,2.2,194283.2,546968.7,52.0,134,42,1275.7,13.58,37580.0,400.0,119.05,4.114
A 방위·위치,55,2.0,45.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,135,28,739.7,7.87,37580.0,400.0,166.25,4.133
C 저층부 확대,45,2.5,165.0,194289.2,546950.7,502.3,35.44,14.17,10,2000.0,2.2,194295.2,546968.7,52.0,135,46,2097.5,22.33,37580.0,400.0,136.75,4.105
C 저층부 확대,39,3.0,165.0,194289.2,546950.7,1020.0,55.32,18.44,10,800.0,3.0,194295.2,546968.7,52.0,135,44,1094.8,11.65,37580.0,400.0,119.05,4.083
C 저층부 확대,39,2.5,165.0,194289.2,546950.7,606.2,38.93,15.57,10,2000.0,2.2,194307.2,546968.7,52.0,135,44,2097.5,22.33,37580.0,400.0,119.05,4.103
A 방위·위치,55,2.0,60.0,194307.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,136,47,739.7,7.87,37580.0,400.0,166.25,4.006
A 방위·위치,55,2.0,120.0,194283.2,546944.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,136,40,739.7,7.87,37580.0,400.0,166.25,4.082
A 방위·위치,55,2.0,120.0,194295.2,546944.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,136,45,739.7,7.87,37580.0,400.0,166.25,4.064
C 저층부 확대,55,3.0,165.0,194271.2,546950.7,479.6,37.93,12.64,10,1600.0,1.6,194319.2,546980.7,52.0,136,25,1683.2,17.92,37580.0,400.0,166.25,4.053
C 저층부 확대,51,4.0,165.0,194289.2,546950.7,428.8,41.41,10.35,10,2000.0,1.6,194307.2,546968.7,52.0,136,45,2092.9,22.28,37580.0,400.0,154.45,4.092
C 저층부 확대,45,4.0,165.0,194289.2,546950.7,730.9,54.07,13.52,10,1200.0,1.6,194319.2,546968.7,52.0,136,42,1272.2,13.54,37580.0,400.0,136.75,4.062
A 방위·위치,55,2.0,15.0,194295.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,137,49,739.7,7.87,37580.0,400.0,166.25,4.086
A 방위·위치,55,2.0,60.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,137,26,739.7,7.87,37580.0,400.0,166.25,4.103
A 방위·위치,55,2.0,90.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,137,25,739.7,7.87,37580.0,400.0,166.25,4.094
A 방위·위치,55,2.0,120.0,194295.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,137,49,739.7,7.87,37580.0,400.0,166.25,4.021
B 층수·세장비,55,2.5,60.0,194319.2,546968.7,683.3,41.33,16.53,0,0.0,0.0,0.0,0.0,0.0,137,53,742.1,7.9,37580.0,400.0,166.25,3.934
C 저층부 확대,55,2.5,165.0,194271.2,546950.7,479.6,34.62,13.85,10,1600.0,2.2,194307.2,546980.7,52.0,137,32,1687.3,17.96,37580.0,400.0,166.25,4.058
B 층수·세장비,45,1.5,60.0,194295.2,546968.7,835.1,35.39,23.6,0,0.0,0.0,0.0,0.0,0.0,137,49,895.1,9.53,37580.0,400.0,136.75,4.044
C 저층부 확대,45,3.0,165.0,194289.2,546932.7,388.0,34.12,11.37,10,2400.0,2.2,194319.2,546956.7,52.0,137,30,2506.7,26.68,37580.0,400.0,136.75,4.144
C 저층부 확대,39,3.0,165.0,194289.2,546950.7,744.1,47.25,15.75,10,1600.0,3.0,194307.2,546956.7,52.0,137,45,1693.4,18.02,37580.0,400.0,119.05,4.11
C 저층부 확대,39,4.0,165.0,194289.2,546950.7,606.2,49.24,12.31,10,2000.0,2.2,194307.2,546980.7,52.0,137,34,2097.5,22.33,37580.0,400.0,119.05,4.066
C 저층부 확대,39,3.0,165.0,194289.2,546932.7,330.3,31.48,10.49,10,2800.0,3.0,194295.2,546956.7,52.0,137,26,2923.2,31.11,37580.0,400.0,119.05,4.165
A 방위·위치,55,2.0,75.0,194283.2,546932.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,138,25,739.7,7.87,37580.0,400.0,166.25,4.094
C 저층부 확대,55,4.0,165.0,194289.2,546950.7,390.7,39.53,9.88,10,2000.0,3.0,194295.2,546968.7,52.0,138,39,2104.3,22.4,37580.0,400.0,166.25,4.083
B 층수·세장비,53,2.0,60.0,194307.2,546956.7,709.1,37.66,18.83,0,0.0,0.0,0.0,0.0,0.0,138,47,766.5,8.16,37580.0,400.0,160.35,4.008
C 저층부 확대,51,4.0,165.0,194289.2,546950.7,721.5,53.72,13.43,10,800.0,3.0,194295.2,546968.7,52.0,138,45,866.3,9.22,37580.0,400.0,154.45,4.073
B 층수·세장비,45,2.0,60.0,194319.2,546980.7,835.1,40.87,20.43,0,0.0,0.0,0.0,0.0,0.0,138,52,897.4,9.55,37580.0,400.0,136.75,3.956
C 저층부 확대,45,2.5,165.0,194289.2,546950.7,730.9,42.75,17.1,10,1200.0,3.0,194319.2,546956.7,52.0,138,41,1281.0,13.63,37580.0,400.0,136.75,4.09
B 층수·세장비,43,2.0,60.0,194295.2,546968.7,874.0,41.81,20.9,0,0.0,0.0,0.0,0.0,0.0,138,49,937.7,9.98,37580.0,400.0,130.85,4.017
C 저층부 확대,39,3.0,165.0,194289.2,546932.7,468.3,37.48,12.49,10,2400.0,1.6,194319.2,546956.7,52.0,138,33,2501.7,26.63,37580.0,400.0,119.05,4.148
A 방위·위치,55,2.0,75.0,194307.2,546944.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,139,45,739.7,7.87,37580.0,400.0,166.25,4.027
A 방위·위치,55,2.0,75.0,194307.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,139,46,739.7,7.87,37580.0,400.0,166.25,3.991
C 저층부 확대,55,4.0,165.0,194289.2,546950.7,657.3,51.28,12.82,10,800.0,1.6,194295.2,546980.7,52.0,139,46,859.1,9.14,37580.0,400.0,166.25,4.062
C 저층부 확대,55,4.0,165.0,194271.2,546950.7,390.7,39.53,9.88,10,2000.0,1.6,194319.2,546980.7,52.0,139,22,2092.9,22.28,37580.0,400.0,166.25,4.05
C 저층부 확대,55,4.0,165.0,194289.2,546950.7,390.7,39.53,9.88,10,2000.0,1.6,194331.2,546968.7,52.0,139,29,2092.9,22.28,37580.0,400.0,166.25,4.06
C 저층부 확대,51,4.0,165.0,194289.2,546950.7,721.5,53.72,13.43,10,800.0,2.2,194307.2,546968.7,52.0,139,45,862.0,9.18,37580.0,400.0,154.45,4.064
C 저층부 확대,51,2.5,165.0,194289.2,546950.7,721.5,42.47,16.99,10,800.0,4.0,194283.2,546968.7,52.0,139,40,871.7,9.28,37580.0,400.0,154.45,4.085
C 저층부 확대,51,2.5,165.0,194289.2,546950.7,623.9,39.49,15.8,10,1200.0,2.2,194295.2,546968.7,52.0,139,47,1275.7,13.58,37580.0,400.0,154.45,4.091
C 저층부 확대,51,3.0,165.0,194271.2,546950.7,526.3,39.74,13.25,10,1600.0,1.6,194307.2,546980.7,52.0,139,36,1683.2,17.92,37580.0,400.0,154.45,4.067
C 저층부 확대,39,3.0,165.0,194289.2,546950.7,1020.0,55.32,18.44,10,800.0,2.2,194307.2,546968.7,52.0,139,44,1094.8,11.65,37580.0,400.0,119.05,4.072
C 저층부 확대,39,3.0,165.0,194289.2,546950.7,1020.0,55.32,18.44,10,800.0,4.0,194295.2,546968.7,52.0,139,44,1094.8,11.65,37580.0,400.0,119.05,4.073
A 방위·위치,55,2.0,45.0,194307.2,546944.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,140,46,739.7,7.87,37580.0,400.0,166.25,4.067
B 층수·세장비,55,4.0,60.0,194331.2,546956.7,683.3,52.28,13.07,0,0.0,0.0,0.0,0.0,0.0,140,38,749.6,7.98,37580.0,400.0,166.25,3.866
C 저층부 확대,51,2.5,165.0,194289.2,546950.7,721.5,42.47,16.99,10,800.0,3.0,194295.2,546968.7,52.0,140,46,866.3,9.22,37580.0,400.0,154.45,4.08
