family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label,design
단일+저층부,저층부고정 11m,52,52,175.6,115,31,68,11,47,37580,400.0,8746,46326,4133,43.99,0.094,inf,inf,2,3.466,11.17,52층 374㎡(33.5×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 3.0, 120, 194325.1, 546961.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,47,47,159.1,117,37,68,17,49,37580,400.0,8208,45788,4133,43.99,0.036,inf,inf,2,3.526,12.45,47층 419㎡(33.6×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.7, 40, 194329.1, 546953.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,53,53,178.9,117,31,68,11,49,37580,400.0,8822,46402,4133,43.99,0.07,inf,inf,2,3.423,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 80, 194325.1, 546961.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,54,54,182.2,119,41,68,19,51,37580,400.0,8150,45730,4133,43.99,0.046,inf,inf,2,3.577,15.47,54층 359㎡(23.2×15.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 1.5, 30, 194317.1, 546949.9, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,53,53,178.9,119,37,68,15,51,37580,400.0,8505,46085,4133,43.99,0.077,inf,inf,2,3.508,12.35,53층 366㎡(29.6×12.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.4, 50, 194321.1, 546953.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,44,44,149.2,120,44,68,20,52,37580,400.0,7828,45408,4133,43.99,0.106,inf,inf,2,3.601,13.7,44층 451㎡(32.9×13.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 2.4, 10, 194313.1, 546957.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,122,34,68,10,54,37580,400.0,8282,45862,4133,43.99,0.277,inf,inf,2,3.592,13.35,52층 374㎡(28.0×13.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.1, 150, 194301.1, 546957.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,107,30,69,12,38,37580,400.0,8195,45775,4133,43.99,0.138,inf,inf,2,3.618,12.1,45층 440㎡(36.3×12.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 3.0, 150, 194285.1, 546933.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,47,47,159.1,108,30,69,10,39,37580,400.0,8208,45788,4133,43.99,0.171,inf,inf,2,3.5,12.45,47층 419㎡(33.6×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.7, 130, 194325.1, 546969.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,47,47,159.1,110,30,69,10,41,37580,400.0,8357,45937,4133,43.99,0.188,inf,inf,2,3.49,11.81,47층 419㎡(35.4×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 3.0, 130, 194325.1, 546965.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,46,46,155.8,117,37,69,17,48,37580,400.0,7984,45564,4133,43.99,0.056,inf,inf,2,3.529,13.37,46층 429㎡(32.1×13.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 2.4, 40, 194329.1, 546957.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,118,42,69,21,49,37580,400.0,8282,45862,4133,43.99,0.053,inf,inf,2,3.643,13.35,52층 374㎡(28.0×13.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.1, 0, 194309.1, 546945.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,44,44,149.2,118,37,69,15,49,37580,400.0,8113,45693,4133,43.99,0.054,inf,inf,2,3.547,12.26,44층 451㎡(36.8×12.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 3.0, 30, 194321.1, 546953.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,49,49,165.7,123,43,69,21,54,37580,400.0,7807,45387,4133,43.99,0.06,inf,inf,2,3.609,16.32,49층 400㎡(24.5×16.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 1.5, 10, 194313.1, 546949.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,107,35,70,14,37,37580,400.0,8210,45790,4133,43.99,0.125,inf,inf,2,3.533,13.49,51층 382㎡(28.3×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.1, 130, 194329.1, 546973.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,46,46,155.8,115,45,70,21,45,37580,400.0,8276,45856,4133,43.99,0.124,inf,inf,2,3.636,11.96,46층 429㎡(35.9×12.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 3.0, 0, 194305.1, 546953.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,44,44,149.2,116,29,70,10,46,37580,400.0,8113,45693,4133,43.99,0.152,inf,inf,2,3.498,12.26,44층 451㎡(36.8×12.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 3.0, 130, 194325.1, 546961.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,54,54,182.2,120,34,70,14,50,37580,400.0,8736,46316,4133,43.99,0.066,inf,inf,2,3.448,11.53,54층 359㎡(31.1×11.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.7, 80, 194321.1, 546957.9, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,49,49,165.7,121,40,70,15,51,37580,400.0,7928,45508,4133,43.99,0.147,inf,inf,2,3.513,14.9,49층 400㎡(26.8×14.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 1.8, 50, 194317.1, 546965.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,123,31,70,10,53,37580,400.0,8514,46094,4133,43.99,0.26,inf,inf,2,3.605,11.9,51층 382㎡(32.1×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.7, 150, 194305.1, 546945.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,44,44,149.2,123,34,70,10,53,37580,400.0,7447,45027,4133,43.99,0.312,inf,inf,2,3.599,17.34,44층 451㎡(26.0×17.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 1.5, 160, 194301.1, 546957.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,124,30,70,10,54,37580,400.0,8015,45595,4133,43.99,0.254,inf,inf,2,3.594,15.79,52층 374㎡(23.7×15.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 1.5, 150, 194297.1, 546957.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,109,33,71,14,38,37580,400.0,8360,45940,4133,43.99,0.156,inf,inf,2,3.527,12.62,51층 382㎡(30.3×12.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.4, 130, 194329.1, 546965.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,54,54,182.2,117,31,71,11,46,37580,400.0,8423,46003,4133,43.99,0.173,inf,inf,2,3.641,13.07,54층 359㎡(27.4×13.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.1, 160, 194293.1, 546941.9, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,50,50,169.0,117,30,71,10,46,37580,400.0,8286,45866,4133,43.99,0.184,inf,inf,2,3.638,12.76,50층 391㎡(30.6×12.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.4, 160, 194293.1, 546941.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,46,46,155.8,117,31,71,11,46,37580,400.0,7984,45564,4133,43.99,0.121,inf,inf,2,3.445,13.37,46층 429㎡(32.1×13.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 2.4, 90, 194325.1, 546969.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,44,44,149.2,121,39,71,15,50,37580,400.0,7561,45141,4133,43.99,0.138,inf,inf,2,3.487,15.82,44층 451㎡(28.5×15.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 1.8, 80, 194317.1, 546965.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,122,31,71,10,51,37580,400.0,8433,46013,4133,43.99,0.202,inf,inf,2,3.613,12.48,52층 374㎡(30.0×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.4, 150, 194305.1, 546941.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,53,53,178.9,123,34,71,12,52,37580,400.0,8209,45789,4133,43.99,0.232,inf,inf,2,3.617,14.26,53층 366㎡(25.7×14.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 1.8, 150, 194305.1, 546941.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,48,48,162.4,123,39,71,19,52,37580,400.0,7856,45436,4133,43.99,0.065,inf,inf,2,3.517,15.07,48층 409㎡(27.1×15.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 1.8, 80, 194317.1, 546953.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,107,33,72,21,35,37580,400.0,7767,45347,4133,43.99,0.117,inf,inf,2,3.61,14.47,45층 440㎡(30.4×14.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.1, 140, 194277.1, 546937.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,109,35,72,14,37,37580,400.0,7636,45216,4133,43.99,0.135,inf,inf,2,3.534,15.63,45층 440㎡(28.1×15.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 1.8, 130, 194329.1, 546973.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,46,46,155.8,112,36,72,17,40,37580,400.0,7710,45290,4133,43.99,0.035,inf,inf,2,3.549,15.43,46층 429㎡(27.8×15.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 1.8, 50, 194337.1, 546957.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,46,46,155.8,121,36,72,11,49,37580,400.0,7843,45423,4133,43.99,0.145,inf,inf,2,3.469,14.29,46층 429㎡(30.0×14.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 2.1, 60, 194317.1, 546977.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,123,41,72,16,51,37580,400.0,8433,46013,4133,43.99,0.295,inf,inf,2,3.592,12.48,52층 374㎡(30.0×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.4, 150, 194305.1, 546957.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,54,54,182.2,123,40,72,15,51,37580,400.0,8577,46157,4133,43.99,0.129,inf,inf,2,3.51,12.23,54층 359㎡(29.3×12.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.4, 40, 194317.1, 546965.9, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,49,49,165.7,124,34,72,15,52,37580,400.0,8212,45792,4133,43.99,0.04,inf,inf,2,3.469,12.9,49층 400㎡(31.0×12.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.4, 90, 194321.1, 546953.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,121,36,73,12,48,37580,400.0,7767,45347,4133,43.99,0.171,inf,inf,2,3.635,14.47,45층 440㎡(30.4×14.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.1, 170, 194301.1, 546949.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,47,47,159.1,123,29,73,10,50,37580,400.0,7665,45245,4133,43.99,0.157,inf,inf,2,3.637,16.7,47층 419㎡(25.1×16.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 1.5, 160, 194297.1, 546937.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,123,34,73,10,50,37580,400.0,8670,46250,4133,43.99,0.135,inf,inf,2,3.413,11.29,51층 382㎡(33.9×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.0, 70, 194321.1, 546969.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,55,55,185.5,124,38,73,17,51,37580,400.0,8345,45925,4133,43.99,0.117,inf,inf,2,3.534,13.98,55층 352㎡(25.2×14.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 1.8, 120, 194317.1, 546953.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,54,54,182.2,125,30,73,10,52,37580,400.0,8150,45730,4133,43.99,0.156,inf,inf,2,3.64,15.47,54층 359㎡(23.2×15.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 1.5, 160, 194297.1, 546937.9, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,50,50,169.0,125,27,73,10,52,37580,400.0,8439,46019,4133,43.99,0.197,inf,inf,2,3.61,12.03,50층 391㎡(32.5×12.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.7, 150, 194297.1, 546937.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,49,49,165.7,127,46,73,21,54,37580,400.0,8212,45792,4133,43.99,0.149,inf,inf,2,3.595,12.9,49층 400㎡(31.0×12.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.4, 10, 194309.1, 546961.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,50,50,169.0,127,46,73,21,54,37580,400.0,8593,46173,4133,43.99,0.142,inf,inf,2,3.593,11.41,50층 391㎡(34.2×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 3.0, 10, 194309.1, 546961.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,44,44,149.2,117,34,74,15,43,37580,400.0,7561,45141,4133,43.99,0.093,inf,inf,2,3.522,15.82,44층 451㎡(28.5×15.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 1.8, 120, 194329.1, 546961.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,53,53,178.9,120,41,74,21,46,37580,400.0,8822,46402,4133,43.99,0.104,inf,inf,2,3.621,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 150, 194281.1, 546933.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,126,32,74,10,52,37580,400.0,8015,45595,4133,43.99,0.233,inf,inf,2,3.614,15.79,52층 374㎡(23.7×15.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 1.5, 150, 194305.1, 546941.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,46,46,155.8,126,33,74,10,52,37580,400.0,8129,45709,4133,43.99,0.316,inf,inf,2,3.583,12.6,46층 429㎡(34.0×12.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 2.7, 150, 194305.1, 546953.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,126,31,74,11,52,37580,400.0,8670,46250,4133,43.99,0.083,inf,inf,2,3.41,11.29,51층 382㎡(33.9×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.0, 90, 194321.1, 546961.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,48,48,162.4,129,29,74,10,55,37580,400.0,8137,45717,4133,43.99,0.199,inf,inf,2,3.607,13.05,48층 409㎡(31.3×13.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 2.4, 150, 194293.1, 546941.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,48,48,162.4,130,31,74,10,56,37580,400.0,7856,45436,4133,43.99,0.264,inf,inf,2,3.593,15.07,48층 409㎡(27.1×15.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 1.8, 150, 194301.1, 546949.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,50,50,169.0,126,38,75,17,51,37580,400.0,7877,45457,4133,43.99,0.087,inf,inf,2,3.537,16.14,50층 391㎡(24.2×16.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 1.5, 110, 194317.1, 546953.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,55,55,185.5,126,40,75,15,51,37580,400.0,8492,46072,4133,43.99,0.113,inf,inf,2,3.498,12.94,55층 352㎡(27.2×12.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.1, 60, 194317.1, 546961.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,127,39,75,18,52,37580,400.0,7907,45487,4133,43.99,0.037,inf,inf,2,3.587,13.53,45층 440㎡(32.5×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.4, 20, 194317.1, 546949.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,127,38,76,13,51,37580,400.0,8514,46094,4133,43.99,0.155,inf,inf,2,3.489,11.9,51층 382㎡(32.1×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.7, 40, 194317.1, 546969.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,53,53,178.9,128,43,76,20,52,37580,400.0,8083,45663,4133,43.99,0.103,inf,inf,2,3.535,15.63,53층 366㎡(23.4×15.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 1.5, 90, 194313.1, 546957.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,48,48,162.4,116,34,77,14,39,37580,400.0,7992,45572,4133,43.99,0.133,inf,inf,2,3.486,13.95,48층 409㎡(29.3×14.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 2.1, 110, 194329.1, 546969.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,49,49,165.7,128,44,77,19,51,37580,400.0,8363,45943,4133,43.99,0.145,inf,inf,2,3.557,12.16,49층 400㎡(32.8×12.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.7, 20, 194313.1, 546965.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,128,35,77,15,51,37580,400.0,8589,46169,4133,43.99,0.07,inf,inf,2,3.478,11.77,52층 374㎡(31.8×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.7, 60, 194321.1, 546953.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,129,31,77,11,52,37580,400.0,8746,46326,4133,43.99,0.066,inf,inf,2,3.423,11.17,52층 374㎡(33.5×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 3.0, 80, 194321.1, 546957.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,131,30,77,10,54,37580,400.0,7946,45526,4133,43.99,0.219,inf,inf,2,3.608,15.96,51층 382㎡(23.9×16.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 1.5, 150, 194301.1, 546941.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,50,50,169.0,122,40,78,21,44,37580,400.0,8286,45866,4133,43.99,0.11,inf,inf,2,3.65,12.76,50층 391㎡(30.6×12.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.4, 160, 194281.1, 546937.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,51,51,172.3,125,33,78,14,47,37580,400.0,8670,46250,4133,43.99,0.047,inf,inf,2,3.427,11.29,51층 382㎡(33.9×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.0, 90, 194329.1, 546961.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,126,31,78,10,48,37580,400.0,7907,45487,4133,43.99,0.152,inf,inf,2,3.65,13.53,45층 440㎡(32.5×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.4, 170, 194297.1, 546945.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,127,45,78,21,49,37580,400.0,8015,45595,4133,43.99,0.114,inf,inf,2,3.627,15.79,52층 374㎡(23.7×15.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 1.5, 0, 194305.1, 546949.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,128,40,78,20,50,37580,400.0,7907,45487,4133,43.99,0.309,inf,inf,2,3.587,13.53,45층 440㎡(32.5×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.4, 150, 194313.1, 546953.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,53,53,178.9,129,34,78,11,51,37580,400.0,8822,46402,4133,43.99,0.097,inf,inf,2,3.472,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 50, 194321.1, 546957.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,116,34,79,21,37,37580,400.0,7520,45100,4133,43.99,0.125,inf,inf,2,3.618,17.12,45층 440㎡(25.7×17.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 1.5, 140, 194277.1, 546941.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
